aa_ocompra;n_ocompra;aa_certificado;t_form_medicion;o_certificado;aa_factura;o_factura;t_factura;e_factura;t_fact_proveedor;n_suc_fact_proveedor;n_fact_proveedor;f_factura;fh_alta;f_autorizacion;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;i_pagado
2021;65643;2022;DRP;6109;2022;325736;FRP;Y;B;2;3568;2022-08-16 00:00:00;2022-08-18 08:51:55;2022-08-19 00:00:00;58906;70;0;0;70;3;3;5;0;4;26739,38;26739,38
2021;27271;2022;DRP;2330;2022;192737;FRP;Y;B;3;14;2022-06-03 00:00:00;2022-06-08 09:06:00;2022-06-08 00:00:00;16060;45;0;0;31;3;3;1;0;1;1960891,11;1960891,11
2019;52131;2022;DRP;5381;2022;306716;FRP;Y;B;3;2501;2022-08-08 00:00:00;2022-08-10 15:36:47;2022-08-16 00:00:00;23880;55;0;0;57;3;3;5;0;1;3641239,47;3641239,47
2019;52257;2022;DRP;5382;2022;306733;FRP;Y;B;4;3636;2022-08-09 00:00:00;2022-08-10 15:41:28;2022-08-11 00:00:00;23880;55;0;0;57;3;3;5;0;1;1458750,51;1458750,51
2021;37275;2022;DRP;5702;2022;306735;FRP;Y;B;4;3638;2022-08-09 00:00:00;2022-08-10 15:41:29;2022-08-11 00:00:00;45153;55;0;0;3;3;3;5;0;1;5091418,34;5091418,34
2021;32665;2022;DRP;3475;2022;226609;FRP;Y;B;2;1039;2022-07-01 00:00:00;2022-07-01 18:28:25;2022-07-06 00:00:00;8553;35;0;0;91;3;3;1;0;1;1289426,69;1289426,69
2021;65641;2022;DRP;6154;2022;375231;FRP;Y;B;4;3700;2022-09-12 00:00:00;2022-09-14 11:31:53;2022-09-16 00:00:00;39385;70;0;0;1;3;3;5;0;4;894806,31;894806,31
2020;37067;2022;DRP;2258;2022;165798;FRP;Y;B;7;617;2022-05-16 00:00:00;2022-05-17 13:40:19;2022-05-19 00:00:00;33120;20;23;0;70;3;9;6;0;14;5125725,34;5125725,34
2021;65643;2022;DRP;4876;2022;279463;FRP;Y;B;2;3535;2022-07-25 00:00:00;2022-07-27 15:20:46;2022-07-28 00:00:00;46139;70;0;0;1;3;3;5;0;15;109779,34;109779,34
2021;65643;2022;DRP;4876;2022;279463;FRP;Y;B;2;3535;2022-07-25 00:00:00;2022-07-27 15:20:46;2022-07-28 00:00:00;45125;70;0;0;1;3;3;5;0;15;26501,53;26501,53
2021;65644;2022;DRP;4806;2022;281526;FRP;Y;B;3;16;2022-07-28 00:00:00;2022-07-29 09:20:47;2022-07-29 00:00:00;39379;70;0;0;5;3;3;5;0;3;1811272,3;1811272,3
2021;65644;2022;DRP;4806;2022;281526;FRP;Y;B;3;16;2022-07-28 00:00:00;2022-07-29 09:20:47;2022-07-29 00:00:00;53924;70;0;0;198;3;3;5;0;4;92312,19;92312,19
2021;65644;2022;DRP;4806;2022;281526;FRP;Y;B;3;16;2022-07-28 00:00:00;2022-07-29 09:20:47;2022-07-29 00:00:00;39397;70;0;0;3;3;3;5;0;4;755331,17;755331,17
2021;65644;2022;DRP;4806;2022;281526;FRP;Y;B;3;16;2022-07-28 00:00:00;2022-07-29 09:20:47;2022-07-29 00:00:00;39378;70;0;0;8;3;3;5;0;4;119263,02;119263,02
2021;37275;2022;DRP;3146;2022;236632;FRP;Y;B;4;3558;2022-07-05 00:00:00;2022-07-07 11:21:13;2022-07-07 00:00:00;45153;55;0;0;3;3;3;5;0;1;3012251,5;3012251,5
2021;65639;2022;DRP;4557;2022;294461;FRP;Y;B;3;19879;2022-07-25 00:00:00;2022-08-05 11:57:16;2022-08-18 00:00:00;39390;70;0;0;1;3;3;5;0;9;63261,89;63261,89
2021;65639;2022;DRP;4557;2022;294461;FRP;Y;B;3;19879;2022-07-25 00:00:00;2022-08-05 11:57:16;2022-08-18 00:00:00;45126;70;0;0;65;3;3;5;0;1;17550,48;17550,48
2021;65639;2022;DRP;4557;2022;294461;FRP;Y;B;3;19879;2022-07-25 00:00:00;2022-08-05 11:57:16;2022-08-18 00:00:00;55145;70;0;0;2;3;3;5;0;1;28034,17;28034,17
2021;65642;2022;DRP;4839;2022;280355;FRP;Y;B;2;3698;2022-07-26 00:00:00;2022-07-28 12:06:33;2022-07-29 00:00:00;46137;70;0;0;1;3;3;5;0;13;101063,68;101063,68
2021;65642;2022;DRP;4839;2022;280355;FRP;Y;B;2;3698;2022-07-26 00:00:00;2022-07-28 12:06:33;2022-07-29 00:00:00;47305;70;0;0;1;3;3;5;0;4;131114,66;131114,66
2021;65639;2022;DRP;6479;2022;354560;FRP;Y;B;3;20042;2022-09-01 00:00:00;2022-09-05 13:40:21;2022-09-06 00:00:00;45126;70;0;0;65;3;3;5;0;1;6343,72;6343,72
2021;65639;2022;DRP;6479;2022;354560;FRP;Y;B;3;20042;2022-09-01 00:00:00;2022-09-05 13:40:21;2022-09-06 00:00:00;39375;70;0;0;7;3;3;5;0;4;57483,75;57483,75
2021;65639;2022;DRP;6479;2022;354560;FRP;Y;B;3;20042;2022-09-01 00:00:00;2022-09-05 13:40:21;2022-09-06 00:00:00;53293;70;0;0;1;3;3;5;0;4;1929764,26;1929764,26
2021;65639;2022;DRP;6479;2022;354560;FRP;Y;B;3;20042;2022-09-01 00:00:00;2022-09-05 13:40:21;2022-09-06 00:00:00;54484;70;0;0;1;3;3;5;0;4;35784,43;35784,43
2021;37225;2022;DRP;2255;2022;185020;FRP;Y;B;3;6;2022-06-02 00:00:00;2022-06-02 17:04:49;2022-06-06 00:00:00;45153;55;0;0;3;3;3;5;0;1;5161811,68;5161811,68
2020;37067;2022;DRP;5932;2022;604132;FRP;Y;B;7;1029;2024-12-10 00:00:00;2025-01-02 09:37:48;2025-01-02 00:00:00;33118;20;23;0;70;3;3;6;0;14;1513211,52;1513211,52
2021;65640;2022;DRP;6772;2022;374760;FRP;Y;B;3;5464;2022-08-31 00:00:00;2022-09-14 09:52:35;2022-09-14 00:00:00;39388;70;0;0;1;3;3;5;0;7;4400726,44;4400726,44
2021;65640;2022;DRP;6772;2022;374760;FRP;Y;B;3;5464;2022-08-31 00:00:00;2022-09-14 09:52:35;2022-09-14 00:00:00;49456;70;0;0;59;3;3;5;0;15;122349,02;122349,02
2021;65640;2022;DRP;6772;2022;374760;FRP;Y;B;3;5464;2022-08-31 00:00:00;2022-09-14 09:52:35;2022-09-14 00:00:00;53245;70;0;0;59;3;3;5;0;5;3247809,87;3247809,87
2021;65640;2022;DRP;6772;2022;374760;FRP;Y;B;3;5464;2022-08-31 00:00:00;2022-09-14 09:52:35;2022-09-14 00:00:00;53918;70;0;0;1;3;3;5;0;4;78730,67;78730,67
2021;65643;2022;DRP;7120;2022;386556;FRP;Y;B;2;3630;2022-09-16 00:00:00;2022-09-22 13:55:33;2022-09-22 00:00:00;53292;70;0;0;1;3;3;5;0;4;51225,02;51225,02
2021;65643;2022;DRP;7120;2022;386556;FRP;Y;B;2;3630;2022-09-16 00:00:00;2022-09-22 13:55:33;2022-09-22 00:00:00;39375;70;0;0;7;3;3;5;0;4;30829,34;30829,34
2021;65643;2022;DRP;7120;2022;386556;FRP;Y;B;2;3630;2022-09-16 00:00:00;2022-09-22 13:55:33;2022-09-22 00:00:00;58251;70;0;0;5;3;3;5;0;15;103262,48;103262,48
2021;65644;2022;DRP;7829;2022;434528;FRP;Y;B;3;29;2022-10-18 00:00:00;2022-10-19 09:38:43;2022-10-19 00:00:00;39375;70;0;0;7;3;3;5;0;4;1902411,37;1902411,37
2021;65644;2022;DRP;7829;2022;434528;FRP;Y;B;3;29;2022-10-18 00:00:00;2022-10-19 09:38:43;2022-10-19 00:00:00;46141;70;0;0;3;3;3;5;0;1;1459053,54;1459053,54
2021;65644;2022;DRP;7829;2022;434528;FRP;Y;B;3;29;2022-10-18 00:00:00;2022-10-19 09:38:43;2022-10-19 00:00:00;53288;70;0;0;16;3;3;5;0;4;594164,31;594164,31
2021;65644;2022;DRP;7829;2022;434528;FRP;Y;B;3;29;2022-10-18 00:00:00;2022-10-19 09:38:43;2022-10-19 00:00:00;58908;70;0;0;5;3;3;5;0;4;764,22;764,22
2021;65644;2022;DRP;7829;2022;434528;FRP;Y;B;3;29;2022-10-18 00:00:00;2022-10-19 09:38:43;2022-10-19 00:00:00;61225;70;0;0;57;3;3;5;0;3;169394,73;169394,73
2021;65639;2022;DRP;7189;2022;383742;FRP;Y;B;3;20164;2022-09-16 00:00:00;2022-09-20 13:33:47;2022-09-21 00:00:00;48342;70;0;0;40;3;3;5;0;8;1931,2;1931,2
2021;65639;2022;DRP;7189;2022;383742;FRP;Y;B;3;20164;2022-09-16 00:00:00;2022-09-20 13:33:47;2022-09-21 00:00:00;45848;70;0;0;1;3;3;5;0;4;3975952,23;3975952,23
2021;65639;2022;DRP;7189;2022;383742;FRP;Y;B;3;20164;2022-09-16 00:00:00;2022-09-20 13:33:47;2022-09-21 00:00:00;58906;70;0;0;70;3;3;5;0;4;50928,44;50928,44
2021;65639;2022;DRP;7189;2022;383742;FRP;Y;B;3;20164;2022-09-16 00:00:00;2022-09-20 13:33:47;2022-09-21 00:00:00;61186;70;0;0;57;3;3;5;0;9;6306418,89;6306418,89
2021;65644;2022;DRP;8751;2022;452503;FRP;Y;B;3;31;2022-10-27 00:00:00;2022-10-28 09:46:51;2022-10-28 00:00:00;45124;70;0;0;1;3;3;5;0;1;1515921,48;1515921,48
2021;65644;2022;DRP;8751;2022;452503;FRP;Y;B;3;31;2022-10-27 00:00:00;2022-10-28 09:46:51;2022-10-28 00:00:00;50960;70;0;0;65;3;3;5;0;4;15177,79;15177,79
2021;65644;2022;DRP;8751;2022;452503;FRP;Y;B;3;31;2022-10-27 00:00:00;2022-10-28 09:46:51;2022-10-28 00:00:00;57422;70;0;0;57;3;3;5;0;4;219820,31;219820,31
2021;65644;2022;DRP;8751;2022;452503;FRP;Y;B;3;31;2022-10-27 00:00:00;2022-10-28 09:46:51;2022-10-28 00:00:00;53924;70;0;0;198;3;3;5;0;4;194386,21;194386,21
2021;65644;2022;DRP;8751;2022;452503;FRP;Y;B;3;31;2022-10-27 00:00:00;2022-10-28 09:46:51;2022-10-28 00:00:00;46131;70;0;0;1;3;3;5;0;4;446159,38;446159,38
2021;65644;2022;DRP;8751;2022;452503;FRP;Y;B;3;31;2022-10-27 00:00:00;2022-10-28 09:46:51;2022-10-28 00:00:00;45126;70;0;0;65;3;3;5;0;1;7327,21;7327,21
2019;52253;2022;DRP;7074;2022;395811;FRP;Y;B;4;1650;2022-09-21 00:00:00;2022-09-29 16:35:59;2022-09-30 00:00:00;23880;55;0;0;57;3;3;5;0;1;953965,4;953965,4
2021;65638;2022;DRP;7276;2022;388160;FRP;Y;B;4;4106;2022-09-19 00:00:00;2022-09-26 09:02:38;2022-09-26 00:00:00;50961;70;0;0;65;3;3;5;0;14;7207,79;7207,79
2021;65638;2022;DRP;7276;2022;388160;FRP;Y;B;4;4106;2022-09-19 00:00:00;2022-09-26 09:02:38;2022-09-26 00:00:00;48347;70;0;0;40;3;3;5;0;14;33587,19;33587,19
2021;65638;2022;DRP;7276;2022;388160;FRP;Y;B;4;4106;2022-09-19 00:00:00;2022-09-26 09:02:38;2022-09-26 00:00:00;58105;70;0;0;59;3;3;5;0;14;1545323,62;1545323,62
2021;65641;2022;DRP;11358;2022;557436;FRP;Y;B;4;3927;2023-01-05 00:00:00;2023-01-09 13:14:47;2023-01-31 00:00:00;46123;70;0;0;1;3;3;5;0;4;562350,41;562350,41
2021;65645;2022;DRP;7488;2022;398769;FRP;Y;B;4;6827;2022-09-27 00:00:00;2022-10-04 08:58:38;2022-10-04 00:00:00;48335;70;0;0;40;3;3;5;0;1;67637,7;67637,7
2021;65645;2022;DRP;7488;2022;398769;FRP;Y;B;4;6827;2022-09-27 00:00:00;2022-10-04 08:58:38;2022-10-04 00:00:00;53287;70;0;0;1;3;3;5;0;1;187679,89;187679,89
2021;65643;2022;DRP;6701;2022;348093;FRP;Y;B;2;3588;2022-08-29 00:00:00;2022-08-31 08:41:33;2022-08-31 00:00:00;48348;70;0;0;40;3;3;5;0;15;5865788,8;5865788,8
2021;37242;2022;DRP;6724;2022;387101;FRP;Y;B;2;3768;2022-09-20 00:00:00;2022-09-22 22:24:04;2022-09-26 00:00:00;45153;55;0;0;3;3;3;5;0;1;3201316,12;3201316,12
2021;65643;2022;DRP;8886;2022;454988;FRP;Y;B;2;3705;2022-10-27 00:00:00;2022-10-31 13:57:06;2022-11-05 00:00:00;53290;70;0;0;7;3;3;5;0;15;571462,96;571462,96
2021;65639;2022;DRP;8571;2022;460788;FRP;Y;B;3;20381;2022-11-01 00:00:00;2022-11-03 08:15:18;2022-11-05 00:00:00;45126;70;0;0;65;3;3;5;0;1;16419,03;16419,03
2021;65639;2022;DRP;8571;2022;460788;FRP;Y;B;3;20381;2022-11-01 00:00:00;2022-11-03 08:15:18;2022-11-05 00:00:00;46122;70;0;0;1;3;3;5;0;1;585860,84;585860,84
2021;65639;2022;DRP;8571;2022;460788;FRP;Y;B;3;20381;2022-11-01 00:00:00;2022-11-03 08:15:18;2022-11-05 00:00:00;53292;70;0;0;1;3;3;5;0;4;1716121,61;1716121,61
2021;65639;2022;DRP;8571;2022;460788;FRP;Y;B;3;20381;2022-11-01 00:00:00;2022-11-03 08:15:18;2022-11-05 00:00:00;39398;70;0;0;1;3;3;5;0;4;1149760,25;1149760,25
2021;65639;2022;DRP;8571;2022;460788;FRP;Y;B;3;20381;2022-11-01 00:00:00;2022-11-03 08:15:18;2022-11-05 00:00:00;61188;70;0;0;57;3;3;5;0;11;424634,19;424634,19
2021;65642;2022;DRP;9853;2022;503888;FRP;Y;B;2;3857;2022-11-30 00:00:00;2022-12-02 14:37:42;2022-12-03 00:00:00;46833;70;0;0;1;3;3;5;0;12;103963,14;103963,14
2021;65642;2022;DRP;9853;2022;503888;FRP;Y;B;2;3857;2022-11-30 00:00:00;2022-12-02 14:37:42;2022-12-03 00:00:00;61188;70;0;0;57;3;3;5;0;11;395019,42;395019,42
2021;65643;2022;DRP;9854;2022;515506;FRP;Y;B;2;3766;2022-12-05 00:00:00;2022-12-12 11:34:16;2022-12-28 00:00:00;46139;70;0;0;1;3;3;5;0;15;218805,01;218805,01
2021;65643;2022;DRP;9854;2022;515506;FRP;Y;B;2;3766;2022-12-05 00:00:00;2022-12-12 11:34:16;2022-12-28 00:00:00;45125;70;0;0;1;3;3;5;0;15;48811,22;48811,22
2021;65643;2022;DRP;9854;2022;515506;FRP;Y;B;2;3766;2022-12-05 00:00:00;2022-12-12 11:34:16;2022-12-28 00:00:00;39375;70;0;0;7;3;3;5;0;4;22730,28;22730,28
2021;65643;2022;DRP;9854;2022;515506;FRP;Y;B;2;3766;2022-12-05 00:00:00;2022-12-12 11:34:16;2022-12-28 00:00:00;53915;70;0;0;1;3;3;5;0;14;768091,88;768091,88
2021;65644;2022;DRP;8424;2022;437864;FRP;Y;B;3;30;2022-10-19 00:00:00;2022-10-20 09:44:24;2022-10-20 00:00:00;39384;70;0;0;1;3;3;5;0;3;1351383,26;1351383,26
2021;65644;2022;DRP;8424;2022;437864;FRP;Y;B;3;30;2022-10-19 00:00:00;2022-10-20 09:44:24;2022-10-20 00:00:00;39375;70;0;0;7;3;3;5;0;4;3776795,94;3776795,94
2021;65644;2022;DRP;8424;2022;437864;FRP;Y;B;3;30;2022-10-19 00:00:00;2022-10-20 09:44:24;2022-10-20 00:00:00;45848;70;0;0;1;3;3;5;0;4;1262437,34;1262437,34
2021;65644;2022;DRP;8424;2022;437864;FRP;Y;B;3;30;2022-10-19 00:00:00;2022-10-20 09:44:24;2022-10-20 00:00:00;54925;70;0;0;1;3;3;5;0;1;432278,99;432278,99
2021;65644;2022;DRP;8424;2022;437864;FRP;Y;B;3;30;2022-10-19 00:00:00;2022-10-20 09:44:24;2022-10-20 00:00:00;53288;70;0;0;16;3;3;5;0;4;1192301,93;1192301,93
2021;65644;2022;DRP;8424;2022;437864;FRP;Y;B;3;30;2022-10-19 00:00:00;2022-10-20 09:44:24;2022-10-20 00:00:00;46131;70;0;0;1;3;3;5;0;4;680349,01;680349,01
2021;65641;2022;DRP;8543;2022;450353;FRP;Y;B;4;3777;2022-10-21 00:00:00;2022-10-26 18:24:43;2022-10-31 00:00:00;57399;70;0;0;5;3;3;5;0;4;6681,9;6681,9
2021;37265;2022;DRP;7055;2022;386500;FRP;Y;B;2;3635;2022-09-21 00:00:00;2022-09-22 13:22:01;2022-09-23 00:00:00;45153;55;0;0;3;3;3;5;0;1;5489268,91;5489268,91
2021;37275;2022;DRP;10031;2022;506495;FRP;Y;B;4;3845;2022-12-05 00:00:00;2022-12-05 17:08:16;2022-12-06 00:00:00;45153;55;0;0;3;3;3;5;0;1;3259487,48;3259487,48
2021;65644;2022;DRP;9497;2022;485812;FRP;Y;B;3;47;2022-11-17 00:00:00;2022-11-18 13:15:25;2022-11-20 00:00:00;39384;70;0;0;1;3;3;5;0;3;35146,57;35146,57
2021;65644;2022;DRP;9497;2022;485812;FRP;Y;B;3;47;2022-11-17 00:00:00;2022-11-18 13:15:25;2022-11-20 00:00:00;46830;70;0;0;1;3;3;5;0;3;245971,24;245971,24
2021;65644;2022;DRP;9497;2022;485812;FRP;Y;B;3;47;2022-11-17 00:00:00;2022-11-18 13:15:25;2022-11-20 00:00:00;53289;70;0;0;7;3;3;5;0;1;16751562,63;16751562,63
2021;65644;2022;DRP;9497;2022;485812;FRP;Y;B;3;47;2022-11-17 00:00:00;2022-11-18 13:15:25;2022-11-20 00:00:00;47305;70;0;0;1;3;3;5;0;4;1651209,76;1651209,76
2021;27271;2022;DRP;7437;2022;429248;FRP;Y;B;3;200;2022-10-10 00:00:00;2022-10-17 10:21:32;2022-10-28 00:00:00;16060;45;0;0;31;3;3;1;0;1;3361410,45;3361410,45
2021;37265;2022;DRP;10030;2022;514015;FRP;Y;B;2;3769;2022-12-05 00:00:00;2022-12-07 21:14:49;2022-12-12 00:00:00;45153;55;0;0;3;3;3;5;0;1;7719864,42;7719864,42
2021;65639;2022;DRP;9498;2022;512630;FRP;Y;B;3;20609;2022-12-05 00:00:00;2022-12-07 11:49:42;2022-12-28 00:00:00;61186;70;0;0;57;3;3;5;0;9;9824608,77;9824608,77
2021;65639;2022;DRP;9498;2022;512630;FRP;Y;B;3;20609;2022-12-05 00:00:00;2022-12-07 11:49:42;2022-12-28 00:00:00;39375;70;0;0;7;3;3;5;0;4;170617,18;170617,18
2021;32665;2022;DRP;7809;2022;450590;FRP;Y;B;2;1082;2022-10-26 00:00:00;2022-10-27 07:51:29;2022-10-27 00:00:00;8553;35;0;0;91;3;3;1;0;1;2502020;2502020
2021;37225;2022;DRP;9245;2022;506485;FRP;Y;B;3;287;2022-12-05 00:00:00;2022-12-05 17:06:59;2022-12-06 00:00:00;45153;55;0;0;3;3;3;5;0;1;2120097,03;2120097,03
2019;52131;2022;DRP;6791;2022;357164;FRP;Y;B;3;2523;2022-09-01 00:00:00;2022-09-06 13:00:16;2022-09-09 00:00:00;23880;55;0;0;57;3;3;5;0;1;3875447,25;3875447,25
2020;37067;2022;DRP;6732;2022;492394;FRP;Y;B;7;700;2022-11-23 00:00:00;2022-11-24 07:04:08;2022-11-24 00:00:00;33118;20;23;0;70;3;3;6;0;14;1975344,79;1975344,79
2021;65640;2022;DRP;9723;2022;528845;FRP;Y;B;3;5537;2022-11-30 00:00:00;2022-12-19 11:36:39;2022-12-22 00:00:00;48340;70;0;0;40;3;3;5;0;6;166929,26;166929,26
2021;65640;2022;DRP;9723;2022;528845;FRP;Y;B;3;5537;2022-11-30 00:00:00;2022-12-19 11:36:39;2022-12-22 00:00:00;39388;70;0;0;1;3;3;5;0;7;1183301,39;1183301,39
2021;65640;2022;DRP;9723;2022;528845;FRP;Y;B;3;5537;2022-11-30 00:00:00;2022-12-19 11:36:39;2022-12-22 00:00:00;46133;70;0;0;1;3;3;5;0;6;123216,17;123216,17
2021;65642;2022;DRP;8541;2022;452771;FRP;Y;B;2;3797;2022-10-26 00:00:00;2022-10-28 11:30:40;2022-11-01 00:00:00;50843;70;0;0;1;3;3;5;0;12;536300,66;536300,66
2021;65642;2022;DRP;8541;2022;452771;FRP;Y;B;2;3797;2022-10-26 00:00:00;2022-10-28 11:30:40;2022-11-01 00:00:00;50959;70;0;0;61;3;3;5;0;12;36028,8;36028,8
2021;65642;2022;DRP;8541;2022;452771;FRP;Y;B;2;3797;2022-10-26 00:00:00;2022-10-28 11:30:40;2022-11-01 00:00:00;39393;70;0;0;1;3;3;5;0;13;1915062,72;1915062,72
2021;65642;2022;DRP;8541;2022;452771;FRP;Y;B;2;3797;2022-10-26 00:00:00;2022-10-28 11:30:40;2022-11-01 00:00:00;49455;70;0;0;59;3;3;5;0;12;813512,98;813512,98
2021;65642;2022;DRP;8541;2022;452771;FRP;Y;B;2;3797;2022-10-26 00:00:00;2022-10-28 11:30:40;2022-11-01 00:00:00;48346;70;0;0;40;3;3;5;0;12;22668,42;22668,42
2021;65642;2022;DRP;9082;2022;465987;FRP;Y;B;2;3823;2022-11-03 00:00:00;2022-11-07 10:22:14;2022-11-07 00:00:00;58104;70;0;0;59;3;3;5;0;13;1279870,29;1279870,29
2021;65642;2022;DRP;9082;2022;465987;FRP;Y;B;2;3823;2022-11-03 00:00:00;2022-11-07 10:22:14;2022-11-07 00:00:00;61222;70;0;0;7;3;3;5;0;11;70154,81;70154,81
2021;65642;2022;DRP;9082;2022;465987;FRP;Y;B;2;3823;2022-11-03 00:00:00;2022-11-07 10:22:14;2022-11-07 00:00:00;46135;70;0;0;1;3;3;5;0;11;125741,64;125741,64
2021;65642;2022;DRP;9082;2022;465987;FRP;Y;B;2;3823;2022-11-03 00:00:00;2022-11-07 10:22:14;2022-11-07 00:00:00;49451;70;0;0;59;3;3;5;0;3;91568,7;91568,7
2021;65645;2022;DRP;9910;2022;532379;FRP;Y;B;4;6891;2022-12-01 00:00:00;2022-12-21 17:34:23;2023-01-05 00:00:00;46128;70;0;0;1;3;3;5;0;1;180692,27;180692,27
2021;65645;2022;DRP;9910;2022;532379;FRP;Y;B;4;6891;2022-12-01 00:00:00;2022-12-21 17:34:23;2023-01-05 00:00:00;57419;70;0;0;7;3;3;5;0;1;677614,17;677614,17
2021;65645;2022;DRP;8494;2022;532358;FRP;Y;B;4;6890;2022-12-01 00:00:00;2022-12-21 17:21:29;2022-12-23 00:00:00;46141;70;0;0;3;3;3;5;0;1;341546,07;341546,07
2021;65645;2022;DRP;8494;2022;532358;FRP;Y;B;4;6890;2022-12-01 00:00:00;2022-12-21 17:21:29;2022-12-23 00:00:00;58242;70;0;0;5;3;3;5;0;1;6661,38;6661,38
2021;65645;2022;DRP;8494;2022;532358;FRP;Y;B;4;6890;2022-12-01 00:00:00;2022-12-21 17:21:29;2022-12-23 00:00:00;57419;70;0;0;7;3;3;5;0;1;291479,6;291479,6
2021;65638;2022;DRP;6854;2022;388171;FRP;Y;B;4;4090;2022-09-07 00:00:00;2022-09-26 09:07:48;2022-09-26 00:00:00;53915;70;0;0;1;3;3;5;0;14;376359,42;376359,42
2021;65644;2022;DRP;6763;2022;378854;FRP;Y;B;3;26;2022-09-15 00:00:00;2022-09-16 12:38:29;2022-09-16 00:00:00;46130;70;0;0;1;3;3;5;0;3;107601,11;107601,11
2021;65644;2022;DRP;6763;2022;378854;FRP;Y;B;3;26;2022-09-15 00:00:00;2022-09-16 12:38:29;2022-09-16 00:00:00;46131;70;0;0;1;3;3;5;0;4;640791,44;640791,44
2021;65638;2022;DRP;9081;2022;471249;FRP;Y;B;4;4209;2022-11-07 00:00:00;2022-11-09 10:49:28;2022-11-12 00:00:00;48347;70;0;0;40;3;3;5;0;14;107047,64;107047,64
2021;65638;2022;DRP;9081;2022;471249;FRP;Y;B;4;4209;2022-11-07 00:00:00;2022-11-09 10:49:28;2022-11-12 00:00:00;56287;70;0;0;1;3;3;5;0;2;119752,69;119752,69
2021;65638;2022;DRP;9081;2022;471249;FRP;Y;B;4;4209;2022-11-07 00:00:00;2022-11-09 10:49:28;2022-11-12 00:00:00;58243;70;0;0;5;3;3;5;0;2;5357,64;5357,64
2021;65638;2022;DRP;9081;2022;471249;FRP;Y;B;4;4209;2022-11-07 00:00:00;2022-11-09 10:49:28;2022-11-12 00:00:00;61191;70;0;0;19;3;3;5;0;14;49967,03;49967,03
2021;65638;2022;DRP;9081;2022;471249;FRP;Y;B;4;4209;2022-11-07 00:00:00;2022-11-09 10:49:28;2022-11-12 00:00:00;50843;70;0;0;1;3;3;5;0;12;49967,03;49967,03
2021;65642;2022;DRP;7246;2022;398761;FRP;Y;B;2;3765;2022-09-19 00:00:00;2022-10-04 08:55:29;2022-10-04 00:00:00;46833;70;0;0;1;3;3;5;0;12;63797,43;63797,43
2021;65642;2022;DRP;7246;2022;398761;FRP;Y;B;2;3765;2022-09-19 00:00:00;2022-10-04 08:55:29;2022-10-04 00:00:00;39393;70;0;0;1;3;3;5;0;13;5007,45;5007,45
2021;65641;2022;DRP;9686;2022;491206;FRP;Y;B;4;3817;2022-11-17 00:00:00;2022-11-23 12:14:13;2022-11-28 00:00:00;57422;70;0;0;57;3;3;5;0;4;5695399,93;5695399,93
2019;52257;2022;DRP;8099;2022;443072;FRP;Y;B;4;3778;2022-10-21 00:00:00;2022-10-21 17:35:00;2022-10-25 00:00:00;23880;55;0;0;57;3;3;5;0;1;2166130,38;2166130,38
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;39385;70;0;0;1;3;3;5;0;4;2151967,99;2151967,99
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;46128;70;0;0;1;3;3;5;0;1;2227614,56;2227614,56
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;46130;70;0;0;1;3;3;5;0;3;12531,33;12531,33
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;45126;70;0;0;65;3;3;5;0;1;18804,03;18804,03
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;48335;70;0;0;40;3;3;5;0;1;2052119,22;2052119,22
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;53289;70;0;0;7;3;3;5;0;1;17800710,61;17800710,61
2021;65644;2022;DRP;6645;2022;345792;FRP;Y;B;3;24;2022-08-29 00:00:00;2022-08-30 12:43:03;2022-08-30 00:00:00;46121;70;0;0;1;3;3;5;0;4;2328009,47;2328009,47
2021;65639;2022;DRP;8408;2022;444940;FRP;Y;B;3;20364;2022-10-21 00:00:00;2022-10-24 13:50:13;2022-10-26 00:00:00;39399;70;0;0;1;3;3;5;0;1;3224484,13;3224484,13
2021;65639;2022;DRP;8408;2022;444940;FRP;Y;B;3;20364;2022-10-21 00:00:00;2022-10-24 13:50:13;2022-10-26 00:00:00;46122;70;0;0;1;3;3;5;0;1;755814,21;755814,21
2021;65640;2022;DRP;7195;2022;385188;FRP;Y;B;3;5477;2022-09-15 00:00:00;2022-09-21 12:34:43;2022-09-22 00:00:00;48339;70;0;0;40;3;3;5;0;5;3149,58;3149,58
