aa_ocompra;n_ocompra;aa_devengado;t_devengado;n_devengado;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;e_devengado
2021;65643;2025;DRP;3542;41674;20;21;0;7;3;3;5;0;4;9688225,81;A
2021;65642;2025;DRP;2008;41674;20;21;0;7;3;3;5;0;4;9003304,41;A
2021;65644;2025;DRP;893;41674;29;0;0;7;3;3;5;0;4;23205459,14;A
2021;65640;2025;DRP;993;35983;60;0;0;5;3;3;5;0;1;589139,29;A
2021;65644;2025;DRP;893;35983;29;0;0;5;3;3;5;0;1;1105021,86;A
2021;65644;2025;DRP;465;35983;29;0;0;5;3;3;5;0;1;1105021,86;A
2021;65640;2025;DRP;3797;16543;60;0;0;1;3;3;5;0;8;42568320,64;A
2021;65642;2025;DRP;3793;16543;20;21;0;1;3;3;5;0;8;11814348,2;A
2021;65644;2025;DRP;2319;16543;29;0;0;1;3;3;5;0;8;10524502,71;A
2021;65643;2025;DRP;2713;7516;20;21;0;1;3;3;5;0;4;18140942,14;A
2021;65644;2025;DRP;2319;7516;29;0;0;1;3;3;5;0;4;2250011,67;A
2021;65640;2025;DRP;516;7516;29;0;0;1;3;3;5;0;4;10604507,3;A
2021;65641;2025;DRP;512;7516;29;0;0;1;3;3;5;0;4;15391006,28;A
2021;65644;2025;DRP;893;7516;29;0;0;1;3;3;5;0;4;23757970,08;A
2021;65638;2025;DRP;901;7516;55;0;0;1;3;3;5;0;4;13641123,66;A
2021;65641;2025;DRP;898;7516;29;0;0;1;3;3;5;0;4;15391006,28;A
2021;65638;2025;DRP;514;7516;55;0;0;1;3;3;5;0;4;13641123,66;A
2021;65639;2025;DRP;3539;7518;29;0;0;27;3;3;5;0;8;83200967,35;A
2021;65639;2025;DRP;510;7518;29;0;0;27;3;3;5;0;8;79438702,74;A
2021;65640;2025;DRP;2309;6623;60;0;0;100;3;3;5;0;4;8033083,59;A
2021;65643;2025;DRP;3542;6623;20;21;0;100;3;3;5;0;4;82761286,37;A
2021;65638;2025;DRP;3794;6623;55;0;0;100;3;3;5;0;4;128693766;A
2021;65639;2025;DRP;3539;6623;29;0;0;100;3;3;5;0;4;852554133,6;A
2021;65645;2025;DRP;2007;6623;45;0;0;100;3;3;5;0;4;68684692,31;A
2021;65640;2025;DRP;993;6623;60;0;0;100;3;3;5;0;4;85140577,42;A
2021;65639;2025;DRP;510;15783;29;0;0;3;3;3;5;0;4;27954102,09;A
2021;65644;2025;DRP;465;15783;29;0;0;3;3;3;5;0;4;11455437,83;A
2021;65638;2025;DRP;514;15783;55;0;0;3;3;3;5;0;4;57329666,11;A
2021;65638;2025;DRP;901;15785;55;0;0;69;3;3;5;0;8;1202743,12;A
2021;65639;2025;DRP;510;15785;29;0;0;69;3;3;5;0;8;550999,82;A
2021;65644;2025;DRP;465;15785;29;0;0;69;3;3;5;0;8;552510,93;A
2021;65643;2025;DRP;2713;15787;20;21;0;202;3;3;5;0;4;1742136,41;A
2021;65641;2025;DRP;3827;2821;29;0;0;1;3;3;5;0;4;2045294,25;A
2021;65640;2025;DRP;2708;2821;60;0;0;1;3;3;5;0;4;42393970,18;A
2021;65638;2025;DRP;3794;2821;55;0;0;1;3;3;5;0;4;35599864,69;A
2021;65642;2025;DRP;3116;2821;20;21;0;1;3;3;5;0;4;63740785,5;A
2021;65638;2025;DRP;1692;2821;55;0;0;1;3;3;5;0;4;34108226,14;A
2021;65644;2025;DRP;1427;2821;29;0;0;1;3;3;5;0;4;22331651,12;A
2021;65640;2025;DRP;1646;2821;60;0;0;1;3;3;5;0;4;40484115,37;A
2021;65643;2025;DRP;1005;2821;20;21;0;1;3;3;5;0;4;10667373,85;A
2021;65638;2025;DRP;901;2821;55;0;0;1;3;3;5;0;4;34108226,14;A
2021;65641;2025;DRP;898;2821;29;0;0;1;3;3;5;0;4;11256465,74;A
2021;65641;2025;DRP;898;2823;29;0;0;7;3;3;5;0;4;20051326,47;A
2021;65639;2025;DRP;3539;2825;29;0;0;10;3;3;5;0;4;566755094,1;A
2021;65644;2025;DRP;3604;2825;29;0;0;10;3;3;5;0;4;33146294,29;A
2021;65641;2025;DRP;512;2825;29;0;0;10;3;3;5;0;4;90636157,88;A
2021;65641;2025;DRP;1478;2825;29;0;0;10;3;3;5;0;4;90636157,88;A
2021;65639;2025;DRP;999;3946;29;0;0;1;3;3;5;0;4;13840876;A
2021;65639;2025;DRP;2308;14168;29;0;0;1;3;3;5;0;1;941430,1;A
2021;65645;2025;DRP;2892;14168;45;0;0;1;3;3;5;0;1;3953431,8;A
2021;65641;2025;DRP;512;14168;29;0;0;1;3;3;5;0;1;29400269,65;A
2021;65638;2025;DRP;1692;14168;55;0;0;1;3;3;5;0;1;4055130,27;A
2021;65644;2025;DRP;1427;14168;29;0;0;1;3;3;5;0;1;28211088,08;A
2021;65639;2025;DRP;1426;14168;29;0;0;1;3;3;5;0;1;9938958,77;A
2021;65639;2025;DRP;999;14168;29;0;0;1;3;3;5;0;1;9938958,77;A
2021;65645;2025;DRP;513;14168;45;0;0;1;3;3;5;0;1;3688375,27;A
2021;65644;2025;DRP;2319;2022;29;0;0;1;3;3;5;0;1;4236119,05;A
2021;65644;2025;DRP;893;2022;29;0;0;1;3;3;5;0;1;44729363,33;A
2021;65640;2025;DRP;3797;7413;60;0;0;1;3;3;5;0;4;2504610,54;A
2021;65641;2025;DRP;2710;7413;29;0;0;1;3;3;5;0;4;21863728,56;A
2021;65641;2025;DRP;3545;7413;29;0;0;1;3;3;5;0;4;21863728,56;A
2021;65644;2025;DRP;893;7413;29;0;0;1;3;3;5;0;4;6001761,23;A
2021;65640;2025;DRP;2309;7415;60;0;0;40;3;3;5;0;3;389100,44;A
2021;65640;2025;DRP;3797;7415;60;0;0;40;3;3;5;0;3;4318525,28;A
2021;65642;2025;DRP;3793;7415;20;21;0;40;3;3;5;0;3;600220,29;A
2021;65640;2025;DRP;2708;7415;60;0;0;40;3;3;5;0;3;4318525,28;A
2021;65645;2025;DRP;3910;7415;60;0;0;40;3;3;5;0;3;98362,3;P
2021;65641;2025;DRP;3545;7415;29;0;0;40;3;3;5;0;3;3298072,77;A
2021;65642;2025;DRP;1141;7415;20;21;0;40;3;3;5;0;3;600220,29;A
2021;65642;2025;DRP;517;7415;20;21;0;40;3;3;5;0;3;600220,29;A
2021;65639;2025;DRP;1426;7415;29;0;0;40;3;3;5;0;3;275499,91;A
2021;65641;2025;DRP;898;7415;29;0;0;40;3;3;5;0;3;3298072,77;A
2021;65645;2025;DRP;2311;7417;45;0;0;51;3;3;5;0;4;3375747,28;A
2019;20213;2019;DRP;6412;43891;55;0;0;57;3;3;5;0;1;128616,67;A
2019;31815;2021;DRP;1830;59164;35;0;0;91;3;3;1;0;7;169233,45;X
2019;31897;2020;DRP;4420;59164;35;35;0;91;3;3;1;0;7;500520,97;X
2019;31815;2020;DRP;660;59164;35;35;0;91;3;3;1;0;7;1696291,6;X
2019;31815;2020;DRP;661;59164;35;35;0;91;3;3;1;0;7;1398978,4;X
2019;31898;2020;DRP;4305;44459;35;35;0;91;3;3;1;0;1;291128,4;X
2019;52131;2020;DRP;8937;24497;55;0;0;57;3;3;5;0;1;61994,93;A
2019;52131;2020;DRP;8955;24497;55;0;0;57;3;3;5;0;1;33152,37;A
2019;52257;2020;DRP;6927;24497;55;0;0;57;3;3;5;0;1;446756,1;A
2019;52257;2020;DRP;7714;24497;55;0;0;57;3;3;5;0;1;446756,1;A
2019;52257;2020;DRP;6088;24497;55;0;0;57;3;3;5;0;1;446756,1;A
2019;52257;2020;DRP;6087;24497;55;0;0;57;3;3;5;0;1;446756,1;A
2019;31898;2020;DRP;9029;53010;35;35;0;91;3;3;1;0;1;320766,38;X
2019;31815;2020;DRP;4438;53010;35;0;0;91;3;3;1;0;1;1147838,77;A
2019;31815;2020;DRP;4240;53010;35;0;0;91;3;3;1;0;1;1191888,88;A
2019;31815;2020;DRP;2498;53010;35;0;0;91;3;3;1;0;1;754373,03;A
2019;31815;2019;DRP;9458;53010;35;35;0;91;3;3;1;0;1;550801,23;X
2019;31815;2020;DRP;661;53010;35;35;0;91;3;3;1;0;1;1123136,21;X
2021;32665;2021;DRP;8654;9678;35;0;0;91;3;3;1;0;1;6526523,17;A
2021;32665;2021;DRP;10812;9678;35;0;0;91;3;3;1;0;1;6543069,43;A
2019;31815;2021;DRP;5079;9678;35;0;0;91;3;3;1;0;1;383202,83;X
2021;32665;2021;DRP;5077;9678;35;0;0;91;3;3;1;0;1;614725,14;X
2019;31815;2021;DRP;5091;9678;35;0;0;91;3;3;1;0;1;1031835,21;A
2021;32722;2021;DRP;14657;60399;45;0;0;31;3;3;1;0;1;1184107,26;A
2019;52131;2021;DRP;9716;24507;55;0;0;57;3;3;5;0;1;1218131,1;A
2019;52131;2021;DRP;8350;24507;55;0;0;57;3;3;5;0;1;136279,04;A
2019;52131;2021;DRP;6819;24507;55;0;0;57;3;3;5;0;1;139793,26;A
2019;52131;2021;DRP;6469;24507;55;0;0;57;3;3;5;0;1;925928,8;A
2019;52184;2021;DRP;6830;24507;55;0;0;57;3;3;5;0;1;2420398,78;A
2019;52131;2021;DRP;6825;24507;55;0;0;57;3;3;5;0;1;155923,26;A
2019;52184;2021;DRP;6471;24507;55;0;0;57;3;3;5;0;1;538120,21;A
2019;52184;2021;DRP;6470;24507;55;0;0;57;3;3;5;0;1;538120,21;A
2019;52131;2021;DRP;8348;24507;55;0;0;57;3;3;5;0;1;136279,04;A
2019;52131;2021;DRP;7258;24507;55;0;0;57;3;3;5;0;1;1081852,06;A
2019;52253;2021;DRP;5362;24507;55;0;0;57;3;3;5;0;1;2871132,7;A
2019;52131;2021;DRP;837;24507;55;0;0;57;3;3;5;0;1;46978,32;A
2021;37243;2021;DRP;14269;44302;55;0;0;3;3;3;5;0;1;31138,26;A
2021;37243;2021;DRP;14268;44302;55;0;0;3;3;3;5;0;1;1490436,05;A
2021;37242;2021;DRP;14235;44302;55;0;0;3;3;3;5;0;1;1514987,95;A
2021;37275;2021;DRP;13952;44302;55;0;0;3;3;3;5;0;1;16156,51;A
2021;37242;2021;DRP;14239;44302;55;0;0;3;3;3;5;0;1;1514987,95;A
2021;37275;2021;DRP;13955;44302;55;0;0;3;3;3;5;0;1;1572358,05;A
2021;37224;2021;DRP;13941;44302;55;0;0;3;3;3;5;0;1;3527865,84;A
2021;37243;2021;DRP;13967;44302;55;0;0;3;3;3;5;0;1;39834,38;A
2021;37224;2021;DRP;13937;44302;55;0;0;3;3;3;5;0;1;3213170,92;A
2021;37242;2021;DRP;14238;44302;55;0;0;3;3;3;5;0;1;12909,4;A
2021;37225;2021;DRP;14172;44302;55;0;0;3;3;3;5;0;1;26173,52;X
2021;37265;2021;DRP;14139;44302;55;0;0;3;3;3;5;0;1;7478848,91;X
2021;37265;2021;DRP;9100;44302;55;0;0;3;3;3;5;0;1;2163206,66;A
2021;37265;2021;DRP;9502;44302;55;0;0;3;3;3;5;0;1;2114547,98;A
2021;32665;2022;DRP;2403;8553;35;0;0;91;3;3;1;0;1;6968340,38;X
2021;32665;2022;DRP;2008;8553;35;0;0;91;3;3;1;0;1;1392495,08;A
2021;65639;2022;DRP;10852;17812;70;0;0;27;3;3;5;0;1;5225727,88;A
2021;65639;2022;DRP;11099;17812;70;0;0;27;3;3;5;0;1;13412791,14;A
2021;65639;2022;DRP;8571;17812;70;0;0;27;3;3;5;0;1;9417736,37;A
2021;65639;2022;DRP;7189;17812;70;0;0;27;3;3;5;0;1;7660681,74;A
2021;27271;2022;DRP;9645;16060;45;0;0;31;3;3;1;0;1;3920356,82;A
2021;32722;2022;DRP;5117;16060;45;0;0;31;3;3;1;0;1;902173,5;A
2021;27271;2022;DRP;76;16060;45;0;0;31;3;3;1;0;1;1740179,04;A
2021;32296;2022;DRP;12818;16064;45;0;0;31;3;3;1;0;1;852606,99;X
2021;32296;2022;DRP;13001;16064;45;0;0;31;3;3;1;0;1;852606,99;A
2021;65644;2022;DRP;12549;45124;70;0;0;1;3;3;5;0;1;3688657,6;A
2021;65643;2022;DRP;10979;45125;70;0;0;1;3;3;5;0;15;38181,7;A
2021;65643;2022;DRP;6701;45125;70;0;0;1;3;3;5;0;15;55619,18;A
2021;65644;2022;DRP;6645;45126;70;0;0;65;3;3;5;0;1;18804,03;A
2021;65639;2022;DRP;6479;45126;70;0;0;65;3;3;5;0;1;6343,72;A
2021;65639;2022;DRP;4557;45126;70;0;0;65;3;3;5;0;1;17550,48;A
2021;65644;2022;DRP;4806;45126;70;0;0;65;3;3;5;0;1;10438,87;A
2021;65642;2022;DRP;6050;45128;70;0;0;26;3;3;5;0;13;96641,26;A
2021;65642;2022;DRP;6648;45128;70;0;0;26;3;3;5;0;13;194760,14;A
2021;65644;2022;DRP;11975;60634;70;0;0;20;3;3;5;0;1;658565,77;A
2021;65639;2022;DRP;5912;55257;70;0;0;1;3;3;5;0;10;130252,61;A
2021;65639;2022;DRP;6647;55257;70;0;0;1;3;3;5;0;10;86495,98;A
2021;65638;2022;DRP;6153;56287;70;0;0;1;3;3;5;0;2;89476;A
2021;65638;2022;DRP;4900;56287;70;0;0;1;3;3;5;0;2;89476;A
2021;65641;2022;DRP;11792;57399;70;0;0;5;3;3;5;0;4;11849,36;A
2021;65641;2022;DRP;12391;57399;70;0;0;5;3;3;5;0;4;11483,12;A
2021;65641;2022;DRP;8543;57399;70;0;0;5;3;3;5;0;4;6681,9;A
2021;65644;2022;DRP;13722;46830;70;0;0;1;3;3;5;0;3;121676,92;A
2021;65645;2022;DRP;12528;46830;70;0;0;1;3;3;5;0;3;134554,99;A
2021;65644;2022;DRP;8751;46830;70;0;0;1;3;3;5;0;3;43015,68;A
2021;65639;2023;DRP;2873;46831;70;0;0;1;3;3;5;0;8;423588,32;X
2021;65639;2022;DRP;4557;46831;70;0;0;1;3;3;5;0;8;401299,58;A
2021;65639;2022;DRP;6885;46832;70;0;0;1;3;3;5;0;9;146591,71;A
2021;65642;2022;DRP;12554;46833;70;0;0;1;3;3;5;0;12;551613,22;A
2021;65642;2022;DRP;11004;46833;70;0;0;1;3;3;5;0;12;179749,29;A
2021;65642;2022;DRP;4839;46833;70;0;0;1;3;3;5;0;12;35323;A
2021;65645;2022;DRP;12424;57419;70;0;0;7;3;3;5;0;1;1019281,64;A
2021;65640;2022;DRP;9875;57419;70;0;0;7;3;3;5;0;1;664755,81;A
2021;65640;2022;DRP;7195;57419;70;0;0;7;3;3;5;0;1;251223,15;A
2021;65645;2022;DRP;7488;57419;70;0;0;7;3;3;5;0;1;291479,6;A
2021;65638;2022;DRP;9719;57421;70;0;0;1;3;3;5;0;2;2533384,72;A
2021;65642;2023;DRP;2871;57422;70;0;0;57;3;3;5;0;4;147274,2;X
2021;65644;2022;DRP;12549;57422;70;0;0;57;3;3;5;0;4;2726091,12;A
2021;65644;2022;DRP;11090;57422;70;0;0;57;3;3;5;0;4;1878994,53;A
2021;65641;2022;DRP;9086;57422;70;0;0;57;3;3;5;0;4;5429808,57;A
2021;65644;2022;DRP;8424;57422;70;0;0;57;3;3;5;0;4;101894,48;A
2021;65641;2022;DRP;7193;57422;70;0;0;57;3;3;5;0;4;3211657,86;A
2021;65642;2022;DRP;6648;57422;70;0;0;57;3;3;5;0;4;216383,47;A
2021;65644;2022;DRP;6216;57422;70;0;0;57;3;3;5;0;4;268467,32;A
2021;65642;2022;DRP;7246;57422;70;0;0;57;3;3;5;0;4;242405,36;A
2021;65644;2022;DRP;8424;47305;70;0;0;1;3;3;5;0;4;1262437,34;A
2021;65642;2022;DRP;4839;47305;70;0;0;1;3;3;5;0;4;131114,66;A
2021;65639;2023;DRP;5043;47403;70;0;0;19;3;3;5;0;12;1150266,43;X
2021;65642;2022;DRP;11004;47403;70;0;0;19;3;3;5;0;12;1024014,08;A
2021;65641;2022;DRP;7193;46121;70;0;0;1;3;3;5;0;4;609434,94;A
2021;65641;2022;DRP;6699;46121;70;0;0;1;3;3;5;0;4;1408991,26;A
2021;65639;2022;DRP;11099;46122;70;0;0;1;3;3;5;0;1;487625,03;A
2021;65639;2022;DRP;9498;46122;70;0;0;1;3;3;5;0;1;949996,69;A
2021;65644;2022;DRP;8751;46122;70;0;0;1;3;3;5;0;1;95328,78;A
2021;65639;2022;DRP;6479;46122;70;0;0;1;3;3;5;0;1;320069,61;A
2021;65644;2022;DRP;7829;46123;70;0;0;1;3;3;5;0;4;174754,21;A
2021;65641;2022;DRP;7193;46123;70;0;0;1;3;3;5;0;4;317111,55;A
2021;65639;2023;DRP;4309;46127;70;0;0;1;3;3;5;0;9;134715,4;X
2021;65639;2022;DRP;7189;46127;70;0;0;1;3;3;5;0;9;755814,21;A
2021;65639;2022;DRP;6885;46127;70;0;0;1;3;3;5;0;9;34356,25;A
2021;65639;2022;DRP;6479;46128;70;0;0;1;3;3;5;0;1;274113,24;A
2021;65644;2022;DRP;4806;46128;70;0;0;1;3;3;5;0;1;1208600,22;A
2021;65638;2022;DRP;11734;46129;70;0;0;1;3;3;5;0;2;6468799,67;A
2021;65638;2022;DRP;9081;46129;70;0;0;1;3;3;5;0;2;3294892,67;A
2021;65644;2022;DRP;7829;46130;70;0;0;1;3;3;5;0;3;21434,22;A
2021;65639;2023;DRP;4309;46131;70;0;0;1;3;3;5;0;4;16747,33;X
2021;65644;2022;DRP;10729;46131;70;0;0;1;3;3;5;0;4;148834,07;A
2021;65639;2022;DRP;9498;46131;70;0;0;1;3;3;5;0;4;132463,66;A
2021;65640;2022;DRP;6772;46132;70;0;0;1;3;3;5;0;5;327013,24;A
2021;65640;2022;DRP;7195;46133;70;0;0;1;3;3;5;0;6;123216,17;A
2021;65639;2022;DRP;4557;46134;70;0;0;1;3;3;5;0;9;61894,54;A
2021;65642;2022;DRP;4839;46135;70;0;0;1;3;3;5;0;11;184301,95;A
2021;65642;2022;DRP;4839;46137;70;0;0;1;3;3;5;0;13;101063,68;A
2021;65643;2022;DRP;9089;46139;70;0;0;1;3;3;5;0;15;65098,56;A
2021;65644;2022;DRP;13722;46141;70;0;0;3;3;3;5;0;1;1287388,46;A
2021;65645;2022;DRP;12424;46141;70;0;0;3;3;3;5;0;1;1194360,2;A
2021;65644;2022;DRP;8751;46141;70;0;0;3;3;3;5;0;1;2704940,92;A
2021;65645;2022;DRP;6698;46141;70;0;0;3;3;3;5;0;1;863770,44;A
2021;65638;2022;DRP;7489;59194;70;0;0;7;3;3;5;0;2;74921,11;A
2021;65640;2022;DRP;11759;59197;70;0;0;7;3;3;5;0;7;6633839,85;A
2021;65639;2022;DRP;10852;57199;70;0;0;5;3;3;5;0;4;154176,77;A
2021;65641;2022;DRP;6154;57199;70;0;0;5;3;3;5;0;4;448067,03;A
2021;65641;2022;DRP;7193;57199;70;0;0;5;3;3;5;0;4;747908,5;A
2021;65644;2022;DRP;6216;53286;70;0;0;1;3;3;5;0;4;276936,56;A
2021;65644;2022;DRP;6645;53286;70;0;0;1;3;3;5;0;4;388001,58;A
2021;65645;2022;DRP;6698;53287;70;0;0;1;3;3;5;0;1;262575,68;A
2021;65639;2023;DRP;4309;58242;70;0;0;5;3;3;5;0;1;1129,35;X
2021;65645;2022;DRP;8494;58242;70;0;0;5;3;3;5;0;1;6661,38;A
2021;65639;2022;DRP;8571;58242;70;0;0;5;3;3;5;0;1;7789,39;A
2021;65645;2022;DRP;6107;58242;70;0;0;5;3;3;5;0;1;8006,17;A
2021;65639;2022;DRP;7189;58242;70;0;0;5;3;3;5;0;1;6336,14;A
2021;65644;2022;DRP;6216;58242;70;0;0;5;3;3;5;0;1;4514,31;A
2021;65640;2022;DRP;11759;58246;70;0;0;5;3;3;5;0;7;75756,68;A
2021;65642;2022;DRP;11004;58249;70;0;0;5;3;3;5;0;12;20370,62;A
2021;65643;2022;DRP;7120;58251;70;0;0;5;3;3;5;0;15;103262,48;A
2021;65644;2022;DRP;8424;53289;70;0;0;7;3;3;5;0;1;12807457,11;A
2021;65644;2022;DRP;9497;53289;70;0;0;7;3;3;5;0;1;16751562,63;A
2021;65643;2022;DRP;6701;53289;70;0;0;7;3;3;5;0;1;543295,42;A
2021;65644;2022;DRP;6763;53289;70;0;0;7;3;3;5;0;1;10679994,33;A
2021;65643;2022;DRP;6701;53290;70;0;0;7;3;3;5;0;15;843110,67;A
2021;65644;2022;DRP;7829;53291;70;0;0;15;3;3;5;0;4;1258074,85;A
2021;65644;2022;DRP;6645;53291;70;0;0;15;3;3;5;0;4;3990380,33;A
2021;65639;2023;DRP;4309;53292;70;0;0;1;3;3;5;0;4;248811,89;X
2021;65644;2022;DRP;11975;53292;70;0;0;1;3;3;5;0;4;833791,22;A
2021;65639;2022;DRP;11953;53292;70;0;0;1;3;3;5;0;4;62299,11;A
2021;65644;2022;DRP;7829;53292;70;0;0;1;3;3;5;0;4;666936,15;A
2021;65643;2022;DRP;7120;53292;70;0;0;1;3;3;5;0;4;51225,02;A
2021;65644;2022;DRP;6216;53292;70;0;0;1;3;3;5;0;4;1174341,47;A
2021;65639;2022;DRP;6479;53292;70;0;0;1;3;3;5;0;4;663047,6;A
2021;65639;2022;DRP;5912;53293;70;0;0;1;3;3;5;0;4;3880939,64;A
2021;65638;2022;DRP;11734;53294;70;0;0;310;3;3;5;0;14;617262,66;A
2021;65638;2022;DRP;9719;53296;70;0;0;25;3;3;5;0;14;716771,88;A
2021;65638;2022;DRP;6153;53296;70;0;0;25;3;3;5;0;14;285843,6;A
2021;65639;2022;DRP;7189;61185;70;0;0;57;3;3;5;0;8;4517543,35;A
2021;65639;2022;DRP;12548;61187;70;0;0;57;3;3;5;0;10;4617533,62;A
2021;65639;2022;DRP;7189;61187;70;0;0;57;3;3;5;0;10;659323,16;A
2021;65639;2022;DRP;13704;61188;70;0;0;57;3;3;5;0;11;1447974,89;A
2021;65642;2022;DRP;11004;61188;70;0;0;57;3;3;5;0;11;682977,24;A
2021;65638;2022;DRP;9081;61191;70;0;0;19;3;3;5;0;14;49967,03;A
2021;65639;2022;DRP;13704;53911;70;0;0;48;3;3;5;0;1;41236,88;A
2021;65644;2022;DRP;4806;53912;70;0;0;1;3;3;5;0;3;1488139,9;A
2021;65644;2022;DRP;9497;53913;70;0;0;1;3;3;5;0;4;99875,51;A
2021;65640;2022;DRP;10730;53914;70;0;0;1;3;3;5;0;7;539132,37;A
2021;65640;2022;DRP;7195;53914;70;0;0;1;3;3;5;0;7;330840,89;A
2021;65638;2022;DRP;9719;53915;70;0;0;1;3;3;5;0;14;628214,97;A
2021;65638;2022;DRP;7489;53915;70;0;0;1;3;3;5;0;14;376359,42;A
2021;65645;2022;DRP;12528;53917;70;0;0;1;3;3;5;0;1;357458,88;A
2021;65645;2022;DRP;8494;53917;70;0;0;1;3;3;5;0;1;102220,99;A
2021;65641;2022;DRP;11792;53918;70;0;0;1;3;3;5;0;4;68250,72;A
2021;65640;2022;DRP;8495;53918;70;0;0;1;3;3;5;0;4;39365,33;A
2021;65641;2022;DRP;6371;53918;70;0;0;1;3;3;5;0;4;23057,21;A
2021;65644;2022;DRP;5121;53918;70;0;0;1;3;3;5;0;4;125266;A
2021;65639;2022;DRP;8408;53919;70;0;0;1;3;3;5;0;7;59773,71;A
2021;65640;2022;DRP;9723;53919;70;0;0;1;3;3;5;0;7;49773,87;A
2021;65640;2022;DRP;7195;53919;70;0;0;1;3;3;5;0;7;134272,26;A
2021;65639;2022;DRP;6885;53919;70;0;0;1;3;3;5;0;7;197733,38;A
2021;65639;2022;DRP;10852;53920;70;0;0;1;3;3;5;0;8;525921,58;A
2021;65639;2022;DRP;8571;53920;70;0;0;1;3;3;5;0;8;1128928,38;A
2021;65643;2022;DRP;11793;53923;70;0;0;1;3;3;5;0;15;277859,4;A
2021;65644;2022;DRP;13722;53924;70;0;0;198;3;3;5;0;4;136136,59;A
2021;65642;2022;DRP;12388;50843;70;0;0;1;3;3;5;0;12;1086306,43;A
2021;65642;2022;DRP;6050;50843;70;0;0;1;3;3;5;0;12;593871,82;A
2021;65639;2023;DRP;5043;50941;70;0;0;26;3;3;5;0;1;140744,96;X
2021;65644;2022;DRP;13705;50941;70;0;0;26;3;3;5;0;1;104865,88;X
2021;65644;2022;DRP;7829;50941;70;0;0;26;3;3;5;0;1;80767,79;A
2021;65642;2022;DRP;11086;50944;70;0;0;26;3;3;5;0;13;348682,51;A
2021;65642;2022;DRP;9853;50944;70;0;0;26;3;3;5;0;13;221949,52;A
2021;65638;2022;DRP;10815;50945;70;0;0;26;3;3;5;0;14;104234,75;A
2021;65640;2022;DRP;11759;50948;70;0;0;2;3;3;5;0;6;60703,44;A
2021;65642;2022;DRP;13277;50949;70;0;0;2;3;3;5;0;13;13306,61;A
2021;65642;2022;DRP;9082;50949;70;0;0;2;3;3;5;0;13;30984,98;A
2021;65642;2022;DRP;7246;50959;70;0;0;61;3;3;5;0;12;36028,8;A
2021;65642;2022;DRP;4839;50959;70;0;0;61;3;3;5;0;12;19948,22;A
2021;65644;2022;DRP;7829;50960;70;0;0;65;3;3;5;0;4;8186,95;A
2021;65644;2022;DRP;6216;50960;70;0;0;65;3;3;5;0;4;21623,37;A
2021;65638;2022;DRP;10815;50961;70;0;0;65;3;3;5;0;14;12031,16;A
2021;65639;2023;DRP;4309;55143;70;0;0;3;3;3;5;0;9;606,87;X
2021;65639;2022;DRP;6885;55143;70;0;0;3;3;3;5;0;9;2140,96;A
2021;65639;2022;DRP;4557;55143;70;0;0;3;3;3;5;0;9;1617,21;A
2021;65642;2022;DRP;6648;55144;70;0;0;1;3;3;5;0;11;30635,98;A
2021;65638;2022;DRP;7276;61223;70;0;0;59;3;3;5;0;2;444674,19;A
2021;65644;2022;DRP;10729;61225;70;0;0;57;3;3;5;0;3;245406,09;A
2021;65644;2022;DRP;6763;61225;70;0;0;57;3;3;5;0;3;850371,98;A
2021;65644;2022;DRP;6763;61227;70;0;0;7;3;3;5;0;3;382116,61;A
2021;37243;2022;DRP;3806;54882;55;0;0;3;3;3;5;0;1;1964930,55;A
2021;37225;2022;DRP;3150;54882;55;0;0;3;3;3;5;0;1;1278386,8;A
2021;65639;2023;DRP;2873;58101;70;0;0;59;3;3;5;0;9;398968,72;X
2021;65639;2022;DRP;6885;58101;70;0;0;59;3;3;5;0;9;179590,01;A
2021;65639;2023;DRP;4309;58102;70;0;0;59;3;3;5;0;10;1453598,12;X
2021;65639;2022;DRP;11953;58102;70;0;0;59;3;3;5;0;10;14278872,48;A
2021;65643;2022;DRP;6701;58103;70;0;0;59;3;3;5;0;11;1096845,57;A
2021;65642;2023;DRP;2871;58104;70;0;0;59;3;3;5;0;13;778558,44;X
2021;65642;2022;DRP;9082;58104;70;0;0;59;3;3;5;0;13;1279870,29;A
2021;65638;2022;DRP;11734;58105;70;0;0;59;3;3;5;0;14;10913219,35;A
2021;65638;2022;DRP;9081;58105;70;0;0;59;3;3;5;0;14;1276602,19;A
2021;65638;2022;DRP;6854;58105;70;0;0;59;3;3;5;0;14;362362,26;A
2021;65644;2023;DRP;14231;2241;70;0;0;1;3;3;5;0;1;10906966,07;A
2021;65644;2023;DRP;3562;2241;70;0;0;1;3;3;5;0;1;4066424,1;A
2021;65644;2023;DRP;2027;2241;70;0;0;1;3;3;5;0;1;1795077,04;A
2021;65643;2023;DRP;2802;2242;70;0;0;1;3;3;5;0;15;61452,94;A
2021;65644;2022;DRP;7829;54925;70;0;0;1;3;3;5;0;1;220074,75;A
2021;65645;2022;DRP;6698;54925;70;0;0;1;3;3;5;0;1;1777074,26;A
2021;65644;2022;DRP;6763;54925;70;0;0;1;3;3;5;0;1;451803,28;A
2021;65640;2022;DRP;13679;54926;70;0;0;1;3;3;5;0;2;79707,55;A
