aa_oca_original;n_oca_original;aa_precepcion;t_precepcion;n_precepcion;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_formulario
2021;65638;2023;PRD;47659;37859;20;22;510;3;3;5;14;22881,87;A
2014;56571;2016;PRD;105220;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;105229;10324;30;0;0;3;3;5;1;2003;A
2020;46158;2023;PRD;49060;34561;26;26;0;3;3;1;4;7324436,64;A
2020;37067;2023;PRD;32208;31813;20;23;0;3;3;1;14;308375,7;A
2021;65639;2023;PRD;46836;5834;26;0;0;3;3;5;4;33947,29;A
2021;65639;2023;PRD;46836;10539;40;0;0;3;3;5;9;207869,7;A
2021;65639;2023;PRD;46836;24213;55;0;0;3;3;5;1;4862117,48;A
2021;65639;2023;PRD;46836;24217;55;0;0;3;3;5;8;18877861,75;A
2021;65641;2023;PRD;48631;2769;21;0;0;3;3;5;4;1720032,84;A
2021;65639;2023;PRD;46836;34809;26;26;0;3;3;5;8;15945318,7;A
2021;65644;2023;PRD;44884;2767;21;0;0;3;3;5;1;754624,96;A
2021;65644;2023;PRD;44884;10531;40;0;0;3;3;5;1;1711248,76;A
2021;65644;2023;PRD;44884;10533;40;0;0;3;3;5;3;103692,74;A
2021;65644;2023;PRD;44884;15179;45;0;0;3;3;5;4;683452,57;A
2021;65644;2023;PRD;44884;24215;55;0;0;3;3;5;3;1846473,4;A
2019;52257;2020;PRD;367527;24497;55;0;0;3;3;5;1;961800;A
2020;37073;2020;PRD;365163;36340;20;23;0;3;3;9;14;29645000;A
2020;37067;2020;PRD;368918;36340;20;23;0;3;3;9;14;108206,1;A
2017;58305;2018;PRD;398868;66621;20;27;210;3;3;5;1;587450;A
2019;37529;2019;PRD;251108;52346;21;0;0;3;3;1;1;1984151,44;A
2021;65645;2023;PRD;309239;54884;21;0;0;3;3;5;3;71271,48;A
2021;65644;2023;PRD;309759;7078;28;0;0;3;3;5;1;30564,71;A
2021;65644;2023;PRD;309759;7266;35;0;0;3;3;5;4;12734411,58;A
2021;65644;2023;PRD;262042;2241;9;0;0;3;3;5;1;2285386,95;A
2021;65644;2023;PRD;262042;2769;21;0;0;3;3;5;4;261927,93;A
2021;65644;2023;PRD;262042;10531;40;0;0;3;3;5;1;1711248,76;A
2021;65644;2023;PRD;262042;28133;20;27;210;3;3;5;3;690866,23;A
2021;65644;2023;PRD;309759;37857;20;22;510;3;3;5;1;11046,42;A
2021;65644;2023;PRD;309759;38082;50;0;513;3;3;5;1;18845885,81;A
2021;65644;2023;PRD;262042;34802;26;26;0;3;3;5;1;7472737,37;A
2021;65644;2023;PRD;262042;34805;26;26;0;3;3;5;4;19309678,19;A
2021;65644;2023;PRD;262042;37857;20;22;510;3;3;5;1;11046,42;A
2021;65644;2023;PRD;262042;52076;26;0;0;3;3;5;1;48230;A
2019;52257;2021;PRD;116069;24507;55;0;0;3;3;5;1;1291560;A
2022;53374;2023;PRD;397219;25949;70;0;0;3;3;1;3;1045014,25;A
2022;53374;2023;PRD;397236;25949;70;0;0;3;3;1;3;338727,25;A
2022;53374;2023;PRD;442082;25949;70;0;0;3;3;1;3;4125937,17;A
2022;53374;2023;PRD;398503;25949;70;0;0;3;3;1;3;944573,09;A
2021;32662;2023;PRD;289951;34561;26;26;0;3;3;1;4;375198,99;A
2022;53374;2023;PRD;284713;25949;70;0;0;3;3;1;3;2748411,01;A
2021;37210;2023;PRD;275151;45000;55;0;0;3;3;5;1;10655918;A
2021;37275;2023;PRD;275262;45000;55;0;0;3;3;5;1;8250717,64;A
2021;37210;2021;PRD;319663;44302;55;0;0;3;3;5;1;1838416,44;A
2021;37225;2023;PRD;273696;45000;55;0;0;3;3;5;1;9855174,55;A
2021;65639;2023;PRD;263531;10534;40;0;0;3;3;5;4;36400;A
2021;65639;2023;PRD;263531;24213;55;0;0;3;3;5;1;4862117,48;A
2021;65639;2023;PRD;263531;25462;60;0;0;3;3;5;1;718589;A
2021;65639;2023;PRD;263531;27295;70;0;0;3;3;5;8;3940673,42;A
2021;65639;2023;PRD;263531;57134;40;0;0;3;3;5;1;97103,7;A
2021;65639;2023;PRD;311717;7078;28;0;0;3;3;5;1;8135,93;A
2021;65639;2023;PRD;311717;24219;55;0;0;3;3;5;10;4132301,45;A
2021;65639;2023;PRD;311717;25464;60;0;0;3;3;5;9;421084;A
2021;65639;2023;PRD;311717;29871;20;24;0;3;3;5;4;14190448,38;A
2021;65639;2023;PRD;311717;56728;45;0;0;3;3;5;9;27601,3;A
2014;56571;2016;PRD;136765;10324;30;0;0;3;3;5;1;10303;A
2014;56571;2016;PRD;136771;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;136787;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;136848;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;136857;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;136862;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;136867;10324;30;0;0;3;3;5;1;2003;A
2022;4;2023;PRD;449031;31937;20;23;0;3;3;5;14;2019705;A
2021;65640;2023;PRD;395727;31418;21;0;270;3;3;5;1;486374;A
2021;65640;2023;PRD;395727;54884;21;0;0;3;3;5;3;220591,4;A
2021;65641;2023;PRD;395740;16563;50;0;0;3;3;5;4;104402,79;A
2021;65641;2023;PRD;433884;2715;21;0;0;3;3;5;4;1207260,25;A
2021;65641;2023;PRD;433884;7266;35;0;0;3;3;5;4;458157,7;A
2021;65638;2023;PRD;437404;16560;50;0;0;3;3;5;1;174858,16;A
2021;65638;2023;PRD;437404;37859;20;22;510;3;3;5;14;22881,87;A
2021;65638;2023;PRD;437404;39038;70;71;0;3;3;5;12;1421599,52;A
2021;65640;2023;PRD;437447;52071;50;0;0;3;3;5;5;1215880,05;A
2021;65641;2023;PRD;433884;28134;20;27;210;3;3;5;4;173161,45;A
2021;65641;2023;PRD;433884;62205;20;27;215;3;3;5;1;1365000;A
2021;37275;2023;PRD;298691;45000;55;0;0;3;3;5;1;8103352,82;A
2021;32557;2023;PRD;302908;34561;26;26;0;3;3;1;4;288012,86;A
2022;37695;2023;PRD;268560;48111;35;0;0;3;3;5;4;1197947,2;A
2020;349;2021;PRD;154569;35436;26;26;0;3;3;5;4;22905809,97;A
2020;36823;2021;PRD;142285;44302;55;0;0;3;3;5;1;13544725,13;A
2020;37067;2021;PRD;341017;44363;20;23;0;3;3;1;14;38767,68;A
2019;43545;2021;PRD;341600;5924;21;0;0;3;3;5;12;734415,88;A
2019;43545;2021;PRD;152715;5927;21;0;0;3;3;5;15;543548,3;A
2014;56571;2016;PRD;70635;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;70653;10324;30;0;0;3;3;5;1;2003;A
2018;32019;2019;PRD;66408;52346;21;0;0;3;3;1;1;904879,17;A
2022;37659;2024;PRD;360821;8327;35;0;0;3;3;5;4;2203058,8;A
2019;43534;2020;PRD;197277;45819;21;0;0;3;3;5;5;453870,22;A
2019;43534;2020;PRD;197277;45821;21;0;0;3;3;5;7;480769,13;A
2021;65639;2024;PRD;396259;4921;29;0;0;3;3;5;1;36888808,47;A
2021;65639;2024;PRD;396259;16793;45;0;0;3;3;5;1;12533797,6;A
2021;65639;2024;PRD;396259;30385;20;21;0;3;3;5;1;153087,3;A
2021;65639;2024;PRD;396259;30521;20;21;0;3;3;5;1;1768085,08;A
2021;65639;2024;PRD;396259;36554;20;28;0;3;3;5;1;73555,11;A
2021;65639;2024;PRD;396282;4921;29;0;0;3;3;5;1;2778807,54;A
2021;65640;2024;PRD;396324;30521;20;21;0;3;3;5;1;323615,95;A
2021;65642;2024;PRD;385993;39274;45;0;0;3;3;5;1;299455,2;A
2022;53374;2023;PRD;439851;25949;70;0;0;3;3;1;3;403785,97;A
2021;65644;2024;PRD;393645;29458;45;0;210;3;3;5;1;747621,03;A
2021;65644;2024;PRD;393645;30521;20;21;0;3;3;5;1;52543,29;A
2021;65644;2024;PRD;393645;32310;20;24;0;3;3;5;1;285857;A
2020;37067;2020;PRD;372807;36335;20;23;0;3;3;1;14;58150,7;A
2020;37067;2020;PRD;371170;36335;20;23;0;3;3;1;14;4530,14;A
2021;65642;2023;PRD;437261;34803;26;26;0;3;3;5;2;498030,48;A
2021;65644;2023;PRD;420997;6134;28;0;0;3;3;5;4;2564825,08;A
2020;36823;2021;PRD;223390;44302;55;0;0;3;3;5;1;13544725,13;A
2021;65640;2023;PRD;437521;7078;28;0;0;3;3;5;1;3958,02;A
2021;65640;2023;PRD;437521;15182;45;0;0;3;3;5;7;588397,31;A
2021;65640;2023;PRD;437521;34808;26;26;0;3;3;5;7;3966690;A
2020;37067;2020;PRD;362059;36339;20;23;0;3;3;6;14;15877,06;A
2020;37067;2020;PRD;362227;36335;20;23;0;3;3;1;14;104356,84;A
2021;29898;2022;PRD;31962;40367;70;0;0;3;3;5;4;4291995,5;A
2021;37224;2022;PRD;40127;45153;55;0;0;3;3;5;1;8299873,44;A
2021;32662;2022;PRD;51802;34055;26;26;0;3;3;1;4;221332,42;A
2019;43534;2019;PRD;316146;52802;35;0;0;3;3;5;1;12544604,59;A
2020;36826;2021;PRD;12950;44302;55;0;0;3;3;5;1;6230400;A
2020;36823;2021;PRD;12953;44302;55;0;0;3;3;5;1;3137348,32;A
2019;52184;2020;PRD;371164;24497;55;0;0;3;3;5;1;2734800;A
2020;36824;2021;PRD;217085;44302;55;0;0;3;3;5;1;13790747;A
2020;36826;2021;PRD;217129;44302;55;0;0;3;3;5;1;17133450;A
2020;46014;2022;PRD;64073;34055;26;26;0;3;3;1;4;2761401,41;A
2023;78622;2023;PRD;432115;60226;70;0;0;3;3;1;4;34563068,29;A
2023;12751;2023;PRD;438971;46685;70;0;0;3;3;1;1;23964264,2;A
2022;37659;2023;PRD;403454;48111;35;0;0;3;3;5;4;150603,3;A
2021;65644;2023;PRD;427852;34804;26;26;0;3;3;5;3;9632279,86;A
2021;65643;2023;PRD;427995;25587;60;0;0;3;3;5;13;19392,45;A
2021;65643;2023;PRD;427995;28140;20;27;210;3;3;5;15;550303,28;A
2021;65643;2023;PRD;427995;38082;50;0;513;3;3;5;1;151420,5;A
2021;65645;2023;PRD;440002;38082;50;0;513;3;3;5;1;193658,85;A
2023;77145;2023;PRD;452024;31816;20;23;0;3;3;6;14;3371136;A
2023;77145;2023;PRD;452024;31817;20;23;0;3;3;9;14;1605630;A
2021;65644;2023;PRD;420997;10532;40;0;0;3;3;5;2;8256;A
2021;65644;2023;PRD;420997;10533;40;0;0;3;3;5;3;103692,74;A
2021;65644;2023;PRD;420997;28560;20;21;0;3;3;5;4;5260335,21;A
2021;65644;2023;PRD;420997;39460;20;23;934;3;3;5;4;6407,8;A
2021;65644;2023;PRD;420997;45166;70;0;0;3;3;5;4;2271079,5;A
2021;65639;2023;PRD;421001;16560;50;0;0;3;3;5;1;480673,79;A
2021;65639;2023;PRD;421001;24217;55;0;0;3;3;5;8;13623777,1;A
2021;65639;2023;PRD;421001;54355;60;0;0;3;3;5;9;82386;A
2021;65645;2023;PRD;424020;7264;35;0;0;3;3;5;1;352273,78;A
2021;65638;2023;PRD;443763;7268;35;0;0;3;3;5;14;1194791,82;A
2021;65638;2023;PRD;443763;16569;50;0;0;3;3;5;14;2363297,87;A
2021;65638;2023;PRD;443763;23898;55;0;0;3;3;5;2;5684724,78;A
2014;56571;2016;PRD;52849;10324;30;0;0;3;3;5;1;1001,5;A
2020;36827;2021;PRD;224116;44302;55;0;0;3;3;5;1;27776615,04;A
2019;43545;2021;PRD;183520;5923;21;0;0;3;3;5;11;466356,62;A
2014;56571;2016;PRD;75725;10324;30;0;0;3;3;5;1;2003;A
2021;65642;2025;PRD;107451;26867;20;21;0;3;3;5;4;108377,5;A
2021;65642;2025;PRD;107451;26869;20;21;0;3;3;5;4;70840;A
2021;65642;2025;PRD;107451;41674;20;27;112;3;3;5;4;531300;A
2021;65645;2025;PRD;52602;41674;20;27;112;3;3;5;4;1004748,76;A
2021;65644;2025;PRD;52616;41674;20;27;112;3;3;5;4;743820;A
2021;65644;2025;PRD;52818;7413;31;0;0;3;3;5;4;384756,88;A
2021;65644;2025;PRD;52818;26869;20;21;0;3;3;5;4;70840;A
2021;65641;2025;PRD;52844;27892;20;21;0;3;3;5;1;5904056,28;A
2024;62072;2025;PRD;89493;6338;29;0;0;3;3;1;4;84686243,69;A
2021;65643;2025;PRD;89717;27892;20;21;0;3;3;5;1;7694863,82;A
2021;37224;2022;PRD;118464;45153;55;0;0;3;3;5;1;10639727,85;A
2021;59528;2022;PRD;79538;44598;70;0;0;3;3;1;4;201283,59;A
2019;52184;2022;PRD;86633;23880;55;0;0;3;3;5;1;2862000;A
2020;46024;2021;PRD;71567;35420;26;26;0;3;3;1;4;5836310,45;A
2020;46024;2021;PRD;71575;35420;26;26;0;3;3;1;4;6585760,85;A
2019;31897;2019;PRD;228826;44459;35;35;0;3;3;1;1;1160857,49;A
2019;31897;2019;PRD;309662;44459;35;35;0;3;3;1;1;144744,07;A
2021;65638;2025;PRD;99821;27892;20;21;0;3;3;5;1;435627,5;A
2021;65645;2025;PRD;62116;14168;40;0;0;3;3;5;1;250057,5;A
2021;65645;2025;PRD;62116;27892;20;21;0;3;3;5;1;289712,5;A
2021;65645;2025;PRD;62116;41674;20;27;112;3;3;5;4;1004748,76;A
2021;65640;2025;PRD;59558;17436;50;0;0;3;3;5;1;3070324,38;A
2024;56498;2025;PRD;52640;43532;55;0;0;3;3;1;1;102466873,6;A
2023;84056;2025;PRD;60052;22183;55;0;0;3;3;5;1;91393000;A
2020;46023;2021;PRD;74060;35420;26;26;0;3;3;1;4;7332958,04;A
2023;84680;2025;PRD;132196;22183;55;0;0;3;3;5;1;65594700;A
2021;65645;2025;PRD;108605;14168;40;0;0;3;3;5;1;250057,5;A
2021;29898;2021;PRD;291834;50866;70;0;0;3;3;5;4;4532178,3;A
2021;65644;2025;PRD;122746;2825;21;0;0;3;3;5;4;2028848,76;A
2020;26832;2022;PRD;97172;18238;50;0;0;3;3;1;1;139360;A
2021;59159;2022;PRD;100760;6641;26;0;0;3;3;5;4;10763469,67;A
2020;37067;2022;PRD;385091;33118;20;23;0;3;3;6;14;3402,23;A
2022;37695;2022;PRD;392533;61094;35;0;0;3;3;5;4;2359178,25;A
2021;65641;2022;PRD;345132;53918;45;0;0;3;3;5;4;73197,5;A
2019;52131;2022;PRD;96109;23880;55;0;0;3;3;5;1;2170368;A
2020;46015;2022;PRD;110758;34055;26;26;0;3;3;1;4;3416685,92;A
2019;20213;2019;PRD;241815;43891;55;0;0;3;3;5;1;2689500;A
2021;65641;2025;PRD;129377;2825;21;0;0;3;3;5;4;5840379,42;A
2021;65641;2025;PRD;129377;7415;31;0;0;3;3;5;3;212520;A
2021;65641;2025;PRD;129377;16543;45;0;0;3;3;5;8;2054360;A
2021;65641;2025;PRD;129377;28616;20;24;0;3;3;5;4;850080;A
2024;62067;2025;PRD;130741;44814;45;0;0;3;3;1;12;26448096;A
2025;30115;2025;PRD;145842;35806;24;0;926;3;3;5;4;384480000;A
2021;32662;2021;PRD;234885;35420;26;26;0;3;3;1;4;123439,13;A
2021;37243;2021;PRD;248158;44302;55;0;0;3;3;5;1;15088948,1;A
2021;37225;2021;PRD;248207;44302;55;0;0;3;3;5;1;16010308,84;A
2019;43545;2021;PRD;241345;5920;21;0;0;3;3;5;8;153757,12;A
2020;46158;2021;PRD;289934;35420;26;26;0;3;3;1;4;6842135,45;A
2021;65645;2025;PRD;134933;18619;55;0;0;3;3;5;1;1133440;A
2021;65645;2025;PRD;134933;41674;20;27;112;3;3;5;4;1004748,76;A
2024;61985;2025;PRD;143815;6338;29;0;0;3;3;1;4;325261530;A
2022;37659;2025;PRD;113072;7697;35;0;0;3;3;5;4;2016091,2;A
2021;65639;2025;PRD;121449;16543;45;0;0;3;3;5;8;10728860,95;A
2021;65639;2025;PRD;121449;26473;20;21;0;3;3;5;1;35420;A
2021;65639;2025;PRD;121449;33743;20;28;0;3;3;5;1;126087,5;A
2021;65644;2025;PRD;122746;7516;35;0;0;3;3;5;4;1523060;A
2021;65644;2025;PRD;122746;35518;60;0;602;3;3;5;1;3754520;A
2021;65640;2025;PRD;122764;2823;21;0;0;3;3;5;4;462577,5;A
2021;65640;2025;PRD;122764;7413;31;0;0;3;3;5;4;143797,5;A
2021;65640;2025;PRD;122764;17436;50;0;0;3;3;5;1;3070324,38;A
2021;65640;2025;PRD;122764;17440;50;0;0;3;3;5;1;106260;A
2021;65638;2025;PRD;122781;7413;31;0;0;3;3;5;4;632696,88;A
2021;65638;2025;PRD;122781;14168;40;0;0;3;3;5;1;238841,88;A
2021;65643;2025;PRD;122795;7516;35;0;0;3;3;5;4;1106490;A
2021;65643;2025;PRD;122795;15783;45;0;0;3;3;5;4;70840;A
2021;65643;2025;PRD;122795;17436;50;0;0;3;3;5;1;1416800;A
2021;65643;2025;PRD;122795;34788;50;0;513;3;3;5;1;977515;A
2021;65642;2025;PRD;143512;2821;21;0;0;3;3;5;4;3761450;A
2021;65642;2022;PRD;345157;61188;55;0;0;3;3;5;11;426075;A
2021;65642;2022;PRD;380244;48349;40;0;0;3;3;5;89;1701124,85;A
2019;43539;2019;PRD;385280;52802;35;0;0;3;3;5;1;745696,28;A
2019;37529;2019;PRD;386521;70213;21;0;0;3;3;1;1;2193432,86;A
2019;43516;2019;PRD;386858;52802;35;0;0;3;3;5;1;1329056,05;A
2021;65639;2023;PRD;322910;16566;50;0;0;3;3;5;11;219,89;A
2021;65640;2022;PRD;337712;46133;50;0;0;3;3;5;6;216576,61;A
2021;65640;2022;PRD;337712;59281;20;23;934;3;3;5;6;2367,09;A
2021;65645;2022;PRD;337777;46128;50;0;0;3;3;5;1;148280,78;A
2021;65639;2022;PRD;373306;53292;28;0;0;3;3;5;4;2104913,01;A
2021;65639;2022;PRD;373306;53911;26;26;0;3;3;5;1;88997,35;A
2021;65639;2022;PRD;373306;54484;20;31;0;3;3;5;4;113601,36;A
2021;65639;2022;PRD;373306;58101;26;26;0;3;3;5;9;329410,84;A
2021;65640;2022;PRD;373566;50948;60;0;0;3;3;5;6;33203,39;A
2021;65640;2022;PRD;373566;53914;35;0;0;3;3;5;7;581517,8;A
2021;65640;2022;PRD;373566;54927;21;0;0;3;3;5;6;27822,52;A
2021;65640;2022;PRD;373566;57419;21;0;270;3;3;5;1;486374;A
2021;65640;2022;PRD;373566;59280;26;26;0;3;3;5;6;4455914,56;A
2021;65640;2022;PRD;373566;59281;20;23;934;3;3;5;6;2367,09;A
2021;54913;2022;PRD;374461;44913;70;0;0;3;3;1;15;2602922,5;A
2021;27271;2022;PRD;357208;16060;45;0;0;3;3;1;1;4161605,41;A
2019;43516;2019;PRD;376208;52802;35;0;0;3;3;5;1;567789,25;A
2014;56571;2015;PRD;1027266;3673;21;0;0;3;3;5;1;2003;A
2019;52131;2020;PRD;223515;24497;55;0;0;3;3;5;1;92240,64;A
2020;46005;2022;PRD;380364;34055;26;26;0;3;3;1;4;4008918,76;A
2014;56571;2016;PRD;220308;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1084463;3673;21;0;0;3;3;5;1;2003;A
2021;65643;2023;PRD;329451;2769;21;0;0;3;3;5;4;670813;A
2021;65643;2023;PRD;329451;7268;35;0;0;3;3;5;14;1095864;A
2021;65643;2023;PRD;329451;10544;40;0;0;3;3;5;15;4912402,3;A
2021;65643;2023;PRD;329451;16569;50;0;0;3;3;5;14;214845,98;A
2021;65643;2023;PRD;329451;28140;20;27;210;3;3;5;15;550303,28;A
2021;65643;2023;PRD;329451;34816;26;26;0;3;3;5;15;7581836,84;A
2021;65643;2023;PRD;329451;38085;50;0;513;3;3;5;15;951794,45;A
2021;65641;2023;PRD;348873;13758;40;0;0;3;3;5;4;12708,2;A
2021;65641;2023;PRD;348873;15179;45;0;0;3;3;5;4;2071415,38;A
2021;65641;2023;PRD;348873;25463;60;0;0;3;3;5;4;76754,3;A
2021;65641;2023;PRD;348873;27293;70;0;0;3;3;5;4;1159074,38;A
2021;65641;2023;PRD;348873;28134;20;27;210;3;3;5;4;173161,45;A
2021;65641;2023;PRD;348873;54884;21;0;0;3;3;5;3;217966,16;A
2021;65638;2023;PRD;348983;52072;45;0;0;3;3;5;4;300300;A
2021;65640;2023;PRD;349052;52072;45;0;0;3;3;5;4;1209896,28;A
2021;65644;2023;PRD;368462;6134;28;0;0;3;3;5;4;2564825,08;A
2021;65644;2023;PRD;368462;10532;40;0;0;3;3;5;2;8256;A
2022;53374;2023;PRD;341298;25949;70;0;0;3;3;1;3;506194,68;A
2022;53374;2023;PRD;341326;25949;70;0;0;3;3;1;3;716558,4;A
2022;53374;2023;PRD;341345;25949;70;0;0;3;3;1;3;597132;A
2022;53374;2023;PRD;341346;25952;70;0;0;3;3;1;5;121213,24;A
2021;65644;2023;PRD;368462;34802;26;26;0;3;3;5;1;5911954,6;A
2021;65644;2023;PRD;368462;34805;26;26;0;3;3;5;4;14784226,97;A
2019;52253;2020;PRD;224362;24497;55;0;0;3;3;5;1;953156;A
2020;346;2020;PRD;259353;37497;26;26;0;3;3;5;4;11522352,98;A
2019;44929;2020;PRD;256515;16951;45;0;0;3;3;1;1;2251383,04;A
2022;37659;2023;PRD;494192;48111;35;0;0;3;3;5;4;150603,3;A
2022;66386;2023;PRD;493037;29994;20;24;0;3;3;1;4;328455;A
2021;37242;2023;PRD;473712;45000;55;0;0;3;3;5;1;1990809,48;A
2021;65644;2023;PRD;455156;2769;21;0;0;3;3;5;4;261927,93;A
2021;65644;2023;PRD;455156;16563;50;0;0;3;3;5;4;560053,7;A
2021;65644;2023;PRD;455156;24216;55;0;0;3;3;5;4;1846473,4;A
2021;65644;2023;PRD;455156;34802;26;26;0;3;3;5;1;4546769,5;A
2021;65644;2023;PRD;455156;38391;60;0;602;3;3;5;3;574138,88;A
2021;65644;2023;PRD;455156;45166;70;0;0;3;3;5;4;2271079,5;A
2022;37672;2023;PRD;497331;45991;35;0;0;3;3;5;4;451473,36;A
2019;52131;2020;PRD;34167;24497;55;0;0;3;3;5;1;678240;A
2019;52131;2020;PRD;54218;24497;55;0;0;3;3;5;1;678240;A
2022;37628;2023;PRD;347800;8112;35;0;0;3;3;5;4;2895024,8;A
2022;33509;2023;PRD;380763;46025;45;0;0;3;3;1;1;7874582,94;A
2014;56571;2016;PRD;204698;10324;30;0;0;3;3;5;1;2003;A
2019;52184;2020;PRD;334105;24497;55;0;0;3;3;5;1;2734800;A
2021;65645;2021;PRD;417204;65403;45;0;0;3;3;5;4;3114261,15;A
2021;65643;2021;PRD;416708;65404;45;0;0;3;3;5;8;41859,09;A
2021;65639;2021;PRD;416710;65403;45;0;0;3;3;5;4;5005272,65;A
2021;65644;2021;PRD;416711;65399;26;0;0;3;3;5;4;576149,45;A
2020;46015;2022;PRD;63274;34055;26;26;0;3;3;1;4;3060439,36;A
2020;46037;2021;PRD;418641;35420;26;26;0;3;3;1;4;3100588,51;A
2021;32565;2023;PRD;493798;34561;26;26;0;3;3;1;4;2788847,37;A
2022;37659;2023;PRD;478900;51939;35;0;0;3;3;5;1;150603,3;A
2021;37265;2023;PRD;490179;45000;55;0;0;3;3;5;1;12195680;A
2021;59159;2022;PRD;41427;6641;26;0;0;3;3;5;4;9545270,31;A
2020;37067;2020;PRD;275673;36335;20;23;0;3;3;1;14;921870,72;A
2020;37067;2020;PRD;275673;36337;20;23;0;3;3;3;14;354799,44;A
2019;19659;2019;PRD;231100;43891;55;0;0;3;3;5;1;954000;A
2022;53374;2023;PRD;123245;25953;70;0;0;3;3;1;12;5849081,8;A
2021;65638;2024;PRD;460432;2655;21;0;0;3;3;5;1;1137941,42;A
2021;65638;2024;PRD;460432;16793;45;0;0;3;3;5;1;2967466,14;A
2021;65640;2024;PRD;460436;16793;45;0;0;3;3;5;1;2338976,31;A
2021;65641;2022;PRD;254601;49452;26;26;0;3;3;5;4;1033307,75;A
2021;65641;2022;PRD;254601;53918;45;0;0;3;3;5;4;73197,5;A
2019;52184;2022;PRD;256638;23880;55;0;0;3;3;5;1;3498000;A
2019;52257;2022;PRD;256693;23880;55;0;0;3;3;5;1;1291560;A
2021;65640;2023;PRD;499627;13773;40;0;0;3;3;5;7;119900,99;A
2021;65640;2023;PRD;499627;38083;50;0;513;3;3;5;4;386520,75;A
2021;65640;2023;PRD;499627;52071;50;0;0;3;3;5;5;1215880,05;A
2021;65645;2023;PRD;499628;15183;45;0;0;3;3;5;8;65003,75;A
2021;65645;2023;PRD;499628;16560;50;0;0;3;3;5;1;148280,78;A
2021;65639;2024;PRD;460529;20657;55;0;0;3;3;5;1;24636564,15;A
2021;65639;2024;PRD;460529;25529;60;0;0;3;3;5;1;718589;A
2021;65639;2024;PRD;460529;26155;75;0;0;3;3;5;1;859680;A
2021;65639;2024;PRD;460529;30385;20;21;0;3;3;5;1;153087,3;A
2021;65639;2024;PRD;460529;38391;20;21;934;3;3;5;1;158731,83;A
2021;65639;2024;PRD;460529;39274;45;0;0;3;3;5;1;27601,3;A
2021;65642;2025;PRD;39501;15785;45;0;0;3;3;5;8;283360;A
2021;65645;2025;PRD;39502;18619;55;0;0;3;3;5;1;1133440;A
2021;65645;2025;PRD;39502;26473;20;21;0;3;3;5;1;342984,38;A
2021;65640;2025;PRD;39504;24179;60;0;0;3;3;5;4;35420;A
2021;65643;2024;PRD;465587;36554;20;28;0;3;3;5;1;105869,25;A
2021;65643;2024;PRD;465587;37497;50;0;513;3;3;5;1;951794,45;A
2021;65645;2023;PRD;105613;2767;21;0;0;3;3;5;1;2204601,54;A
2021;65645;2023;PRD;105613;16560;50;0;0;3;3;5;1;148280,78;A
2021;65645;2023;PRD;105613;39460;20;23;934;3;3;5;4;63082;A
2022;4;2023;PRD;92000;31937;20;23;0;3;3;5;14;4039410;A
2020;37067;2023;PRD;90111;31813;20;23;0;3;3;1;14;712755,71;A
2020;37067;2023;PRD;90111;31826;20;23;0;3;9;6;14;210381,11;A
2021;65642;2023;PRD;69562;28767;20;21;0;3;3;5;13;153398,83;A
2021;65644;2023;PRD;69581;6134;28;0;0;3;3;5;4;2564825,08;A
2021;65644;2023;PRD;69581;16560;50;0;0;3;3;5;1;1300285,83;A
2021;65644;2023;PRD;69581;16563;50;0;0;3;3;5;4;464909,95;A
2021;65644;2023;PRD;69581;16746;50;0;0;3;3;5;4;3516220,24;A
2021;37224;2023;PRD;91254;45000;55;0;0;3;3;5;1;8083250,46;A
2021;65644;2022;PRD;243921;39375;20;27;210;3;3;5;4;5317090,01;A
2021;65644;2022;PRD;243921;39379;70;0;0;3;3;5;3;1197572,38;A
2021;65644;2022;PRD;243921;53291;50;0;0;3;3;5;4;3516220,24;A
2021;65644;2022;PRD;243921;58242;40;0;0;3;3;5;1;4777,05;A
2021;32662;2022;PRD;206779;34055;26;26;0;3;3;1;4;106143,31;A
2021;65644;2022;PRD;200207;53918;45;0;0;3;3;5;4;458257,39;A
2021;32565;2022;PRD;206771;34055;26;26;0;3;3;1;4;545297,84;A
2021;59528;2022;PRD;212545;44598;70;0;0;3;3;1;4;142669;A
2021;65643;2024;PRD;461979;16478;45;0;0;3;3;5;1;48070;A
2021;65643;2024;PRD;461980;16793;45;0;0;3;3;5;1;909298,9;A
2021;65645;2024;PRD;462065;38305;60;0;602;3;3;5;1;651581,72;A
2021;65645;2024;PRD;462065;63479;45;0;0;3;3;5;4;431918,81;A
2021;65642;2024;PRD;466553;20657;55;0;0;3;3;5;1;1677060,64;A
2021;65641;2022;PRD;211205;53913;35;0;0;3;3;5;4;760998,7;A
2021;65644;2022;PRD;253223;47305;70;71;0;3;3;5;4;1758327,35;A
